చూసేరా	VERB
అండీ	PART
?	PUNCT

ఎక్కడికి	NOUN
వెళ్తున్నారండీ	VERB
?	PUNCT

ఎప్పుడోయ్	PRON
అమెరికా	PROPN
నించి	ADP
రావటం	VERB
?	PUNCT

ఎందుకయ్యా	PRON
ఈ	DET
బాధ	NOUN
?	PUNCT

ఇంటికి	NOUN
పోరా	VERB
!	PUNCT

పోయి	VERB
నీ	PRON
తాతతో	NOUN
చెప్పరా	VERB
!	PUNCT

బళ్ళు	NOUN
సిద్ధం	VERB
చేయండిరా	VERB
!	PUNCT

పోయి	VERB
మీ	PRON
పనులు	NOUN
చేసుకోండిరా	VERB
!	PUNCT

అబద్దం	NOUN
చెబుతానుటరా	VERB
?	PUNCT

ఈ	DET
రెండు	NUM
అక్షరాలు	NOUN
దిద్దుకోవే	VERB
!	PUNCT

వాణ్ణి	PRON
కూడా	ADP
పిలవవే	VERB
!	PUNCT

ఎక్కడ	ADV
ఉన్నావమ్మా	VERB
ఇప్పటిదాకా	ADV
?	PUNCT

రాము	PROPN
ఎల్లుండి	ADV
మద్రాసు	PROPN
వెళ్తాడు	VERB
.	PUNCT

రాము	PROPN
రేపో	NOUN
ఎల్లుండో	NOUN
మద్రాసు	NOUN
వెళ్తాడు	VERB
.	PUNCT

రాము	PROPN
రేపన్నా	NOUN
ఎల్లుండన్నా	NOUN
మద్రాసు	PROPN
వెళ్తాడు	VERB
.	PUNCT

మీరు	PRON
ఈ	DET
పని	NOUN
చెయ్యాలి	VERB
.	PUNCT

నేను	PRON
ఈ	DET
పని	NOUN
చెయ్యాలి	VERB
.	PUNCT

మీరన్నా	PRON
నేనన్నా	PRON
ఈ	DET
పని	NOUN
చెయ్యాలి	VERB
.	PUNCT

రాము	PROPN
వస్తాడో	VERB
,	PUNCT
రాడో	VERB
.	PUNCT

దేవుడు	NOUN
ఉన్నాడో	VERB
,	PUNCT
లేడో	VERB
.	PUNCT

మళ్ళీ	ADV
నిన్ను	PRON
చూడగలనో	VERB
,	PUNCT
లేదో	VERB
.	PUNCT

ఆమెకి	PRON
అప్పటికి	ADV
పదమూడు	NUM
సంవత్సరాలు	NOUN
దాటేయో	VERB
లేదో	VERB
,	PUNCT
గాని	CCONJ
అప్పటికే	NOUN
బాగా	ADV
ఏపారిగా	ADV
ఉండేది	VERB
.	PUNCT

అడవిలో	NOUN
కాలు	NOUN
పెట్టేనో	VERB
లేదో	VERB
,	PUNCT
పెద్ద	ADJ
పులి	NOUN
కనబడింది	VERB
.	PUNCT

తిలక్	PROPN
మహాశయుడి	NOUN
చావు	NOUN
గురించి	ADP
జనం	NOUN
మరిచేరో	VERB
లేదో	VERB
,	PUNCT
గాంధీ	PROPN
ముందుకు	NOUN
వచ్చేరు	VERB
.	PUNCT

తరవాతి	NOUN
పని	NOUN
ఏమిటి	PRON
?	PUNCT

అతని	PRON
తరవాత	ADP
ఎవరు	PRON
?	PUNCT

తరవాత	ADV
వెళ్ళండి	VERB
.	PUNCT

ఈ	DET
లోకంలో	NOUN
అబద్దం	NOUN
ఆడనివాడు	NOUN
లేడు	VERB
.	PUNCT

ఈ	DET
ఊళ్ళో	NOUN
అబద్దం	NOUN
ఆడనివాడు	NOUN
లేడు	VERB
.	PUNCT

అతను	PRON
ఇంత	DET
చిన్న	ADJ
ఇంట్లో	NOUN
ఉన్నాడు	VERB
.	PUNCT

మీకు	NOUN
ఎంత	DET
మంచి	ADJ
తోట	NOUN
ఉన్నది	VERB
!	PUNCT

మీ	PRON
ఊరు	NOUN
ఇక్కడికి	NOUN
ఎంత	DET
దూరం	NOUN
?	PUNCT

నేను	NOUN
మీ	PRON
ఊళ్ళో	NOUN
కొంత	DET
కాలం	NOUN
గడిపేను	VERB
.	PUNCT

ఇడుగోనండి	PRON
అద్దె	NOUN
!	PUNCT

అదుగో	INTJ
!	PUNCT
గుర్రం	NOUN
పరుగెత్తుతున్నది	VERB
!	PUNCT

అరుగో	INTJ
మీ	PRON
నాన్నగారు	NOUN
వచ్చేరు	VERB
!	PUNCT

అడుగో	INTJ
మీ	PRON
తమ్ముడు	NOUN
!	PUNCT

తాళం	NOUN
చెవి	NOUN
ఏదీ	PRON
?	PUNCT

మీ	PRON
మనమడు	NOUN
ఏడీ	PRON
?	PUNCT

మీ	PRON
మామగారు	NOUN
ఏరీ	PRON
?	PUNCT

అతను	PRON
మద్రాసునుంచి	NOUN
వచ్చేడు	VERB
.	PUNCT

నేను	PRON
ఉద్యోగం	NOUN
కోసం	ADP
వెళ్ళేను	VERB
.	PUNCT

ఆమె	PRON
నాకంటే	PRON
చిన్న	NOUN
.	PUNCT

మా	PRON
ఊరు	NOUN
ఈ	DET
ఊరికి	NOUN
తూర్పున	NOUN
ఉంది	VERB
.	PUNCT

నేను	PRON
అతని	PRON
ద్వారా	ADP
పుస్తకం	NOUN
పంపుతాను	VERB
.	PUNCT

వారు	PRON
ఎప్పుడు	ADV
వస్తారు	VERB
?	PUNCT

వారు	PRON
ఎప్పుడు	ADV
వచ్చేరు	VERB
?	PUNCT

మనం	PRON
ఎందుకు	ADV
అన్నం	NOUN
తిన్నాం	VERB
?	PUNCT

వారు	PRON
ఎప్పుడు	ADV
రావటం	VERB
?	PUNCT

నేను	PRON
ఇంటికి	NOUN
వెళ్ళాలి	VERB
.	PUNCT

మేము	PRON
భోజనం	NOUN
చెయ్యాలి	VERB
.	PUNCT

మీరు	PRON
మా	PRON
ఊరికి	NOUN
రావాలి	VERB
.	PUNCT

వాడు	PRON
రేపు	NOUN
పోవాలి	VERB
.	PUNCT

పాఠం	NOUN
నేర్చుకోవాలి	VERB
.	PUNCT

మీరు	PRON
గట్టిగా	ADV
చెప్పాల్సి	VERB
వచ్చింది	VERB
.	PUNCT

నేను	PRON
ఆ	DET
పని	NOUN
చెయ్యాల్సి	VERB
వెళ్ళేను	VERB
.	PUNCT

నేను	PRON
అప్పటికే	ADV
వెళ్ళాల్సింది	VERB
.	PUNCT

ఇది	PRON
పుస్తకాల	NOUN
బీర్వా	NOUN
.	PUNCT

అది	PRON
కూరగాయల	NOUN
దుకాణమా	NOUN
?	PUNCT

ఇవి	PRON
మీ	PRON
స్నేహితుల	NOUN
పుస్తకాలా	NOUN
?	PUNCT

రాము	PROPN
ఆలస్యంగా	ADV
వచ్చేడు	VERB
అని	SCONJ
కమలకు	PROPN
కోపం	NOUN
వచ్చింది	VERB
.	PUNCT

ఒంటికి	NOUN
మంచిది	NOUN
కాదు	VERB
అని	SCONJ
నేను	PRON
సిగరెట్లు	NOUN
తాగటం	VERB
మానేసేను	VERB
.	PUNCT

మొన్న	NOUN
నేను	PRON
ఊళ్ళో	NOUN
లేను	VERB
.	PUNCT

నిన్న	NOUN
నువ్వు	PRON
ఆఫీసులో	NOUN
లేను	VERB
.	PUNCT

ఆమెకి	PRON
భర్త	NOUN
లేడు	VERB
.	PUNCT

వాడికి	PRON
బుద్ధి	NOUN
లేదు	VERB
.	PUNCT

నిన్న	NOUN
మీరు	PRON
ఊళ్ళో	NOUN
లేరు	VERB
.	PUNCT

వాళ్ళు	PRON
అక్కడ	ADV
లేరు	VERB
.	PUNCT

అప్పుడు	ADV
చెరువులో	NOUN
నీళ్ళు	NOUN
లేవు	VERB
.	PUNCT

ఇప్పుడు	ADV
ఊళ్ళో	NOUN
జనం	NOUN
లేరు	VERB
.	PUNCT

ఆయన	PRON
ఇప్పుడు	ADV
కులాసాగా	ADV
లేడు	VERB
.	PUNCT

నువ్వు	PRON
వెళ్ళు	VERB
!	PUNCT

మీరు	PRON
వెళ్ళండి	VERB
!	PUNCT

అతను	PRON
"	PUNCT
నువ్వు	PRON
వెళ్ళు	VERB
"	PUNCT
అన్నాడు	VERB
.	PUNCT

నేను	PRON
మిమ్మలని	PRON
పిలిచేను	VERB
.	PUNCT

ఎవరు	PRON
నన్ను	PRON
పిలిచేరు	VERB
?	PUNCT

ఎవరో	PRON
వాణ్ణి	PRON
పిలిచేరు	VERB
.	PUNCT

మీ	PRON
అబ్బాయిని	NOUN
మా	PRON
ఇంటికి	NOUN
పంపండి	VERB
.	PUNCT

అతను	PRON
పిల్లవాణ్ణి	NOUN
కొట్టేడు	VERB
.	PUNCT

మీ	PRON
నాన్నగార్ని	NOUN
పిలవండి	VERB
.	PUNCT

నాకు	PRON
ఈ	DET
జాబు	NOUN
రాసి	VERB
పెట్టు	VERB
.	PUNCT

నా	PRON
పని	NOUN
వాడే	PRON
చేసి	VERB
పెట్టేడు	VERB
.	PUNCT

వాడు	PRON
అన్నం	NOUN
తినకుండా	VERB
వెళ్ళేడు	VERB
.	PUNCT

ఆయన	PRON
రాకుండా	VERB
,	PUNCT
మీరు	PRON
రారు	VERB
.	PUNCT

తెలియకుండా	VERB
మాట్లాడకు	VERB
.	PUNCT

భోజనం	NOUN
చేయకుండా	VERB
ఎవరు	PRON
ఉంటారు	VERB
?	PUNCT

వాడికి	PRON
తెలియక	VERB
,	PUNCT
బాధ	NOUN
పడుతున్నాడు	VERB
.	PUNCT

వాడు	PRON
సరిగా	ADV
తినక	VERB
చిక్కిపోయాడు	VERB
.	PUNCT

నేను	PRON
చెప్పకముందు	VERB
,	PUNCT
రాకండి	VERB
.	PUNCT

ఆయన్ని	PRON
పిలవకముందు	VERB
,	PUNCT
నన్ను	PRON
పిలవండి	VERB
.	PUNCT

రాము	PROPN
వెళ్ళేడు	VERB
.	PUNCT

రాము	PROPN
ఇప్పుడే	ADV
ఊరినించి	NOUN
వచ్చేడు	VERB
.	PUNCT

రాము	PROPN
కమలకు	PROPN
పుస్తకం	NOUN
ఇచ్చేడు	VERB
.	PUNCT

అది	PRON
పుస్తకం	NOUN
కాదు	VERB
.	PUNCT

రాము	PROPN
నాకు	PRON
తమ్ముడు	NOUN
కాడు	VERB
.	PUNCT

టోకియో	PROPN
అన్ని	DET
నగరాల్లోనూ	NOUN
పెద్దది	NOUN
.	PUNCT

ఆయన	PRON
ఈ	DET
ఊరికి	NOUN
కొత్త	NOUN
కాదు	VERB
.	PUNCT

రేపు	NOUN
ఆయన్ని	PRON
కలుసుకొంటానని	VERB
రాసేను	VERB
.	PUNCT

అది	PRON
ఎలా	ADV
చేయాలా	VERB
అని	SCONJ
దిగులు	NOUN
పడుతున్నాను	VERB
.	PUNCT

జైల్నుంచి	NOUN
ఎలా	ADV
తప్పించుకోవడమా	VERB
అని	SCONJ
వాడి	PRON
ఆలోచన	NOUN
.	PUNCT

ఆ	DET
విషయం	NOUN
నీకు	PRON
ఎలా	ADV
చెప్పటమా	VERB
అని	SCONJ
ఆలోచిస్తూ	VERB
ఉన్నాను	VERB
.	PUNCT

రేపు	NOUN
ఆయన	PRON
నాకు	PRON
డబ్బు	NOUN
ఇస్తారని	VERB
నమ్ముతున్నాను	VERB
.	PUNCT

నాకు	PRON
పరిగెత్తాలి	VERB
అని	SCONJ
తోచలేదు	VERB
.	PUNCT

మీరు	PRON
పెద్దమనుషులు	NOUN
అని	SCONJ
నాకు	PRON
తెలుసు	VERB
.	PUNCT

ఒక	NUM
వంటమనిషిని	NOUN
కుదుర్చుదాం	VERB
అనుకొంటున్నాను	VERB
.	PUNCT

రేపు	NOUN
విజయవాడ	PROPN
పోదాం	VERB
అనుకొంటున్నాను	VERB
.	PUNCT

తెలుసు	VERB
,	PUNCT
మీరు	PRON
అలా	ADV
అంటారని	VERB
!	PUNCT

రామారావు	PROPN
మంచివాడు	PRON
.	PUNCT

మనం	PRON
తెలుగు	PROPN
వాళ్ళం	PRON
.	PUNCT

మనం	PRON
తెలుగు	PROPN
వాళ్ళం	PRON
కాము	VERB
.	PUNCT

మనం	PRON
తెలుగు	PROPN
వాళ్ళం	PRON
అయి	VERB
మన	PRON
భాషకు	NOUN
ఏం	PRON
చేసేం	VERB
?	PUNCT

ఆ	DET
కొండ	NOUN
ఎత్తు	NOUN
.	PUNCT

మామిడిపండు	NOUN
తీపి	NOUN
.	PUNCT

కమల	PROPN
పొడుగు	NOUN
.	PUNCT

వెంకయ్యకు	PROPN
పిచ్చి	NOUN
.	PUNCT

రమణయ్యకు	PROPN
చెవుడు	NOUN
.	PUNCT

విజయవాడలో	PROPN
చచ్చే	VERB
ఎండలు	NOUN
.	PUNCT

ఇంటికి	NOUN
మందు	NOUN
తెచ్చింది	VERB
రామయ్య	PROPN
.	PUNCT

వాడికి	PRON
ఆకలిగా	ADV
ఉంది	VERB
.	PUNCT

వాడికి	PRON
ఆకలి	NOUN
ఎక్కువ	DET
.	PUNCT

వాడు	PRON
ఆకలిగా	ADV
ఉన్నాడు	VERB
.	PUNCT

నాకు	PRON
పుస్తకం	NOUN
కావాలి	VERB
.	PUNCT

వాడికి	PRON
తెలివి	NOUN
లేదు	VERB
.	PUNCT

రమణారావు	PROPN
నిద్ర	NOUN
పోతున్నాడా	VERB
?	PUNCT

మీరు	PRON
ఇక్కడినుంచి	PRON
ఎక్కడికి	PRON
వెళ్తారు	VERB
?	PUNCT

ఎవరు	PRON
ఎవరికి	PRON
ఏం	PRON
ఎప్పుడు	ADV
ఎందుకు	ADV
ఇచ్చేరు	VERB
?	PUNCT

ఆమెకు	PRON
మొగ	ADJ
పిల్లవాడా	NOUN
?	PUNCT

ఆమెకు	PRON
ఆడపిల్లా	NOUN
?	PUNCT

ఆమెకు	PRON
మొగ	ADJ
పిల్లవాడా	NOUN
,	PUNCT
ఆడపిల్లా	NOUN
?	PUNCT

ఆయన	PRON
ప్రొఫెసరుగారా	NOUN
?	PUNCT

ఆయన	PRON
డాక్టరుగారా	NOUN
?	PUNCT

కమల	PROPN
విమల	PROPN
కంటె	ADP
తెలుపా	NOUN
?	PUNCT

కమల	PROPN
విమల	PROPN
కంటె	ADP
నలుపా	NOUN
?	PUNCT

కమల	PROPN
విమల	PROPN
కంటె	ADP
తెలుపా	NOUN
నలుపా	NOUN
?	PUNCT

ఆయన	PRON
మీకు	PRON
ఆఫీసరా	NOUN
?	PUNCT

ఆయన	PRON
మాకు	PRON
ఆఫీసరా	NOUN
?	PUNCT

ఆయన	PRON
మీకా	PRON
మాకా	PRON
ఆఫీసరు	NOUN
?	PUNCT

మీరు	PRON
అన్నం	NOUN
ఎప్పుడు	ADV
తింటారు	VERB
?	PUNCT

మా	PRON
అబ్బాయి	NOUN
రేపు	NOUN
ఊరికి	NOUN
వెళ్తాడు	VERB
.	PUNCT

మా	PRON
నాన్నగారు	NOUN
మద్రాసునుంచి	NOUN
బొమ్మలు	NOUN
తెస్తారు	NOUN
.	PUNCT

అంగట్లో	NOUN
మామిడిపండ్లు	NOUN
కొంటాను	VERB
.	PUNCT

ఎల్లుండి	NOUN
మేం	PRON
డబ్బుఇస్తాం	VERB
.	PUNCT

ఆయన	PRON
కవిత్వం	NOUN
రాస్తాడు	VERB
.	PUNCT

ఆవులు	NOUN
పాలు	NOUN
ఇస్తాయి	VERB
.	PUNCT

నువ్వు	PRON
సిగరెట్లు	NOUN
తాగుతావా	VERB
?	PUNCT

మా	PRON
అమ్మాయి	NOUN
నా	PRON
మాట	NOUN
వింటుంది	VERB
.	PUNCT

నేను	PRON
మిఠాయి	NOUN
తింటాను	VERB
.	PUNCT

మేం	PRON
ఇల్లు	NOUN
డిసెంబరులో	NOUN
కడతాం	VERB
.	PUNCT

నేను	PRON
రచయితను	NOUN
కాదు	VERB
.	PUNCT

మేం	PRON
డాక్టర్లం	NOUN
కాదు	VERB
.	PUNCT

మీరు	PRON
వెళ్ళినా	VERB
,	PUNCT
నేను	PRON
వెళ్ళను	VERB
.	PUNCT

డబ్బు	NOUN
ఉన్నా	VERB
,	PUNCT
సుఖం	NOUN
లేదు	VERB
.	PUNCT

వాడికి	PRON
తెలిసినా	VERB
చెప్పడు	VERB
.	PUNCT

తీరిక	NOUN
ఉన్నా	VERB
,	PUNCT
కోరిక	NOUN
లేదు	VERB
.	PUNCT

దేవుడు	NOUN
వరము	NOUN
ఇచ్చినా	VERB
,	PUNCT
పూజారి	NOUN
వరం	NOUN
ఇవ్వడు	VERB
.	PUNCT

డాక్టరు	NOUN
మందు	NOUN
ఇచ్చినా	VERB
,	PUNCT
రోగి	NOUN
చచ్చాడు	VERB
.	PUNCT

కమల	PROPN
మొగుడితో	NOUN
సినిమాకు	NOUN
వెళ్ళింది	VERB
.	PUNCT

కమలా	PROPN
మొగుడితో	NOUN
సినిమాకు	NOUN
వెళ్ళింది	VERB
?	PUNCT

కమల	PROPN
మొగుడితో	NOUN
సినిమాకా	NOUN
వెళ్ళింది	VERB
?	PUNCT

ఇతనే	PRON
రామయ్య	PROPN
.	PUNCT

ఇతనేనా	PRON
రామయ్య	PROPN
?	PUNCT

కూర	NOUN
బాగానే	ADV
ఉంది	VERB
.	PUNCT

ఆ	DET
చొక్కా	NOUN
తెలుపు	NOUN
.	PUNCT

మామిడిపండు	NOUN
తీపి	NOUN
.	PUNCT

నాకు	PRON
ఈ	DET
ఊరు	NOUN
కొత్త	NOUN
.	PUNCT

ఆవు	NOUN
పాలు	NOUN
పలచన	NOUN
.	PUNCT

రాము	PROPN
కమల	PROPN
పాడిన	VERB
పాట	NOUN
విన్నాడు	VERB
.	PUNCT

పాట	NOUN
పాడిన	VERB
కమల	NOUN
రాము	NOUN
వైపు	ADP
చూసింది	VERB
.	PUNCT

ఇల్లు	NOUN
లేక	VERB
కష్టపడుతున్నాను	VERB
.	PUNCT

మీ	PRON
సహాయం	NOUN
లేకుండా	VERB
,	PUNCT
ఈ	DET
పని	NOUN
ఎలా	ADV
చేస్తాను	VERB
?	PUNCT

మీరు	PRON
లేకుండా	VERB
పని	NOUN
అవుతుందా	VERB
?	PUNCT

మీరు	PRON
రాక	VERB
తప్పదు	VERB
.	PUNCT

వాళ్ళు	PRON
అతన్ని	PRON
శిక్షించక	VERB
తప్పదు	VERB
.	PUNCT

మీరు	PRON
మా	PRON
ఇంటికి	NOUN
రాక	VERB
రెండు	NUM
యేళ్ళు	NOUN
అయింది	VERB
.	PUNCT

మీరు	PRON
మా	PRON
ఇంటికి	NOUN
వచ్చి	VERB
రెండు	NUM
యేళ్ళు	NOUN
అయింది	VERB
.	PUNCT

వాడు	PRON
అన్నం	NOUN
తిని	VERB
మూడు	NUM
రోజులు	NOUN
అయింది	VERB
.	PUNCT

నేను	PRON
అప్పుడే	ADV
వెళ్ళి	VERB
ఉండాల్సింది	VERB
.	PUNCT

అతను	PRON
నిన్ననే	NOUN
వచ్చి	VERB
ఉండ	VERB
వచ్చు	VERB
.	PUNCT

తల్లీ	NOUN
!	PUNCT

శాస్త్రిగారూ	PROPN
!	PUNCT

రాముడా	PROPN
!	PUNCT

రాముడూ	PROPN
!	PUNCT

సుందరం	PROPN
!	PUNCT

మితృలారా	NOUN
!	PUNCT

సోదరులారా	NOUN
!	PUNCT

దేవుడా	NOUN
!	PUNCT
ఎక్కడున్నావు	VERB
రా	PART
?	PUNCT

ఆ	DET
బొమ్మలు	NOUN
కొందాం	VERB
.	PUNCT

ఇంటికి	NOUN
వెళ్దాం	VERB
.	PUNCT

పుస్తకం	NOUN
చదువుదాం	VERB
.	PUNCT

రేపు	NOUN
ఇక్కడికి	NOUN
వద్దాం	VERB
.	PUNCT

ఇప్పుడు	ADV
కాఫీ	NOUN
తాగుదాం	VERB
.	PUNCT

ఆయన్ని	PRON
పిలుద్దాం	VERB
.	PUNCT

వాణ్ణి	PRON
కొడదాం	VERB
.	PUNCT

ఇల్లు	NOUN
కడదాం	VERB
.	PUNCT

మీ	PRON
ఇంట్లో	NOUN
ఎన్ని	DET
గదులు	NOUN
ఉన్నాయి	VERB
?	PUNCT

మీరు	PRON
ఇన్ని	DET
తెలుగు	NOUN
పుస్తకాలు	NOUN
చదివేరా	VERB
?	PUNCT

అక్కడ	ADV
ఎందరు	DET
ఉన్నారు	VERB
?	PUNCT

నాకు	PRON
కొన్ని	DET
ఇస్తారా	VERB
?	PUNCT

ఆయన	PRON
చెప్పేది	VERB
బాగా	ADV
లేదు	VERB
.	PUNCT

శర్మగారు	PROPN
వెళ్ళింది	VERB
నాకు	PRON
తెలియదు	VERB
.	PUNCT

వాన	NOUN
కురవ(ని)	VERB
అందుకు	ADP
కారణం	NOUN
ఏమిటి	PRON
?	PUNCT

శర్మగారు	PROPN
వెళ్ళటం	VERB
నాకు	PRON
తెలియదు	VERB
.	PUNCT

శర్మగారు	PROPN
వెళ్ళింది	VERB
నాకు	PRON
తెలియదు	VERB
.	PUNCT

శర్మగారు	PROPN
వెళ్తున్నది	VERB
నాకు	PRON
తెలియదు	VERB
.	PUNCT

రాము	PROPN
వచ్చే	VERB
రోజు	NOUN
రేపు	NOUN
.	PUNCT

రాము	PROPN
ఇక్కడ	ADV
ఉన్న	VERB
పది	NUM
రోజులలో	NOUN
.	PUNCT

రాము	PROPN
ఇక్కడ	ADV
పది	NUM
రోజులు	NOUN
ఉన్నాడు	VERB
.	PUNCT

అతను	PRON
ఉపన్యాసం	NOUN
చెబుతున్న	VERB
మూడు	NUM
గంటలూ	NOUN
వాన	NOUN
కురిసింది	VERB
.	PUNCT

అబ్బాయి	NOUN
బొమ్మ	NOUN
తెచ్చేడు	VERB
.	PUNCT

బొమ్మ	NOUN
తెచ్చిన	VERB
అబ్బాయి	NOUN
ఏడుస్తున్నాడు	VERB
.	PUNCT

మేష్టారుగారు	NOUN
ఉత్తరం	NOUN
రాసేరు	VERB
